ep, reward
0, 13.993199999999998
1, 13.9937
2, 12.994200000000003
3, 14.992899999999999
4, 13.993800000000002
5, 12.9936
6, 10.995099999999999
7, 10.995
8, 12.994000000000002
9, 13.993499999999997
10, 14.993600000000006
11, 13.993699999999999
12, 13.993099999999998
13, 10.995099999999999
14, 14.992699999999997
15, 13.993300000000001
16, 13.9931
17, 12.994200000000001
18, 9.9955
19, 12.994300000000003
20, 13.993400000000001
21, 15.991700000000002
22, 13.993400000000003
23, 13.993500000000001
24, 12.9941
25, 13.9932
26, 13.994000000000005
27, 12.994399999999999
28, 12.994100000000001
29, 14.9925
30, 14.992599999999998
31, 15.992099999999999
32, 13.9929
33, 13.993099999999998
34, 13.993900000000005
35, 14.993100000000004
36, 12.994100000000001
37, 12.9939
38, 14.993200000000003
39, 13.993299999999998
40, 13.994000000000002
41, 13.994100000000005
42, 13.9935
43, 13.993600000000002
44, 15.9922
45, 12.993900000000004
46, 14.992900000000002
47, 14.992699999999997
48, 14.9922
49, 13.993599999999999
50, 13.9937
51, 13.993199999999998
52, 13.993900000000004
53, 13.9937
54, 14.993200000000002
55, 14.993100000000005
56, 14.9926
57, 13.993799999999998
58, 14.992599999999998
59, 14.993199999999998
60, 14.993200000000002
61, 14.993200000000003
62, 14.9927
63, 12.994200000000001
64, 14.992899999999999
65, 13.993800000000004
66, 13.993599999999997
67, 14.993000000000002
68, 12.993899999999998
69, 13.993399999999998
70, 13.993600000000002
71, 14.992900000000002
72, 14.993100000000004
73, 14.9932
74, 14.993200000000005
75, 15.9917
76, 13.993600000000002
77, 13.993600000000002
78, 12.994100000000001
79, 12.9942
80, 14.9933
81, 13.993200000000002
82, 13.993500000000001
83, 14.992900000000002
84, 15.992099999999999
85, 14.993
86, 14.993
87, 14.992500000000003
88, 13.993500000000001
89, 14.993099999999998
90, 14.992599999999998
91, 14.993300000000003
92, 14.993500000000006
93, 13.9938
94, 13.9935
95, 14.9931
96, 13.993700000000002
97, 14.992899999999999
98, 14.993000000000004
99, 14.993000000000002
100, 12.9942
101, 14.992799999999997
102, 14.993400000000001
103, 13.994
104, 15.9925
105, 14.992799999999999
106, 14.993000000000002
107, 13.9936
108, 14.9934
109, 14.993
110, 14.993100000000002
111, 14.992199999999999
112, 14.9931
113, 13.993700000000002
114, 13.993500000000001
115, 14.993100000000002
116, 14.992700000000001
117, 14.993300000000003
118, 15.9925
119, 15.992199999999997
120, 13.993700000000002
121, 15.992300000000002
122, 13.993900000000002
123, 14.993100000000002
124, 14.993200000000003
125, 14.993300000000003
126, 13.993400000000001
127, 13.993900000000002
128, 13.993600000000002
129, 14.993300000000001
130, 14.993200000000002
131, 15.9925
132, 14.993200000000003
133, 14.9933
134, 13.994000000000003
135, 15.992300000000002
136, 14.993200000000003
137, 14.9933
138, 14.993199999999998
139, 14.992700000000003
140, 13.994000000000002
141, 14.993300000000003
142, 14.993000000000002
143, 14.993
144, 14.9931
145, 14.993099999999998
146, 14.9931
147, 14.993200000000003
148, 15.991600000000002
149, 12.994300000000003
150, 14.993200000000003
151, 14.992900000000002
152, 15.992199999999999
153, 13.993900000000004
154, 14.993200000000003
155, 13.9936
156, 14.9934
157, 13.993599999999999
158, 15.9925
159, 14.993
160, 14.993100000000002
161, 14.993
162, 13.993900000000004
163, 14.993100000000002
164, 13.993800000000002
165, 14.993100000000002
166, 14.9933
167, 14.993
168, 13.993800000000002
169, 14.993
170, 14.9933
171, 14.993
172, 13.9934
173, 14.992999999999999
174, 14.9932
175, 13.9934
176, 15.992199999999999
177, 13.993900000000002
178, 13.9936
179, 14.993
180, 14.9933
181, 13.993900000000004
182, 13.994000000000002
183, 14.993099999999998
184, 13.993900000000002
185, 14.9933
186, 14.993300000000003
187, 14.993100000000002
188, 14.9933
189, 14.9933
190, 13.993700000000002
191, 14.9933
192, 15.992
193, 15.992400000000002
194, 14.9932
195, 15.992099999999997
196, 14.993300000000001
197, 15.9922
198, 14.993200000000003
199, 14.993300000000001
200, 14.9933
201, 14.993500000000001
202, 13.993700000000002
203, 15.992199999999997
204, 14.9933
205, 13.993900000000004
206, 14.9933
207, 14.993200000000003
208, 12.994
209, 14.9933
210, 14.993200000000003
211, 14.992899999999999
212, 13.993800000000002
213, 13.993800000000004
214, 13.993900000000004
215, 14.993200000000003
216, 14.993
217, 14.9933
218, 14.9933
219, 14.993200000000003
220, 14.9933
221, 14.9933
222, 14.9933
223, 14.993
224, 14.9933
225, 14.9933
226, 14.9933
227, 14.993300000000003
228, 14.9933
229, 13.993800000000004
230, 14.993
231, 15.992100000000002
232, 13.993800000000002
233, 14.9933
234, 14.993500000000003
235, 13.993900000000002
236, 14.9933
237, 14.9933
238, 14.993200000000003
239, 14.9933
240, 15.9923
241, 14.9933
242, 14.9933
243, 14.9933
244, 13.9936
245, 14.9933
246, 14.992899999999999
247, 13.993600000000002
248, 14.9933
249, 14.9933
250, 14.993
251, 14.9933
252, 14.993200000000003
253, 14.9933
254, 14.9933
255, 14.993300000000001
256, 15.992200000000002
257, 14.993300000000003
258, 13.993800000000002
259, 14.9933
260, 14.993099999999998
261, 14.9933
262, 15.992600000000003
263, 14.9933
264, 14.993
265, 14.993400000000003
266, 14.9933
267, 13.993800000000002
268, 15.992199999999997
269, 14.9933
270, 14.9933
271, 14.993199999999998
272, 14.993200000000003
273, 14.9933
274, 14.9929
275, 14.9933
276, 14.9933
277, 14.9933
278, 14.992999999999999
279, 14.993100000000002
280, 14.9933
281, 14.9933
282, 14.9933
283, 14.9933
284, 15.9923
285, 14.9933
286, 13.9937
287, 14.9933
288, 14.9933
289, 14.9933
290, 14.9933
291, 14.9933
292, 14.9933
293, 14.9933
294, 13.993900000000002
295, 14.9933
296, 14.9933
297, 14.9933
298, 14.9933
299, 14.9933
300, 15.992199999999997
301, 14.993300000000003
302, 14.9933
303, 14.9933
304, 14.9933
305, 14.9933
306, 14.9933
307, 14.9933
308, 14.9933
309, 14.993199999999998
310, 14.993199999999998
311, 14.9933
312, 14.9933
313, 14.993200000000003
314, 13.993800000000002
315, 14.993099999999998
316, 14.9933
317, 13.993900000000004
318, 14.9933
319, 13.993900000000004
320, 15.9918
321, 14.993200000000003
322, 14.9933
323, 14.993
324, 14.9933
325, 14.9933
326, 14.9933
327, 14.993200000000003
328, 14.9933
329, 14.993200000000003
330, 14.9933
331, 14.9933
332, 14.993
333, 13.993400000000001
334, 14.993200000000003
335, 13.993900000000004
336, 14.9933
337, 14.9933
338, 15.992300000000002
339, 14.9933
340, 14.9933
341, 14.9933
342, 14.9933
343, 14.993
344, 14.993200000000003
345, 14.9933
346, 14.9933
347, 14.9933
348, 14.9933
349, 13.993800000000002
350, 14.9933
351, 14.9933
352, 15.992100000000004
353, 14.9933
354, 14.9933
355, 14.993300000000003
356, 14.9933
357, 14.9933
358, 14.9933
359, 14.9933
360, 14.9933
361, 14.993099999999998
362, 14.9933
363, 13.993800000000002
364, 14.9933
365, 13.993900000000004
366, 14.9933
367, 14.9933
368, 14.9933
369, 14.9933
370, 14.9933
371, 14.9933
372, 14.9933
373, 14.9933
374, 14.9933
375, 14.9933
376, 14.9933
377, 14.9933
378, 14.9933
379, 14.9933
380, 14.9933
381, 14.9933
382, 15.9922
383, 15.9925
384, 14.9933
385, 14.9933
386, 14.9933
387, 14.9933
388, 14.9933
389, 14.9933
390, 14.9933
391, 14.9933
392, 14.993099999999998
393, 14.9933
394, 14.9933
395, 14.993
396, 14.9933
397, 14.993199999999998
398, 14.9933
399, 14.9933
400, 14.993200000000003
401, 14.9933
402, 14.9933
403, 14.9933
404, 14.9933
405, 14.9933
406, 14.9933
407, 14.9933
408, 14.9933
409, 14.9933
410, 14.993200000000003
411, 14.9933
412, 14.9933
413, 14.9933
414, 14.9933
415, 14.9933
416, 14.9933
417, 14.9933
418, 14.9933
419, 14.9933
420, 14.9933
421, 14.9933
422, 14.9933
423, 14.993099999999998
424, 14.9933
425, 14.9933
426, 14.9933
427, 14.9933
428, 14.9933
429, 14.9933
430, 14.993300000000003
431, 14.9933
432, 14.9933
433, 14.993200000000003
434, 14.9933
435, 14.9933
436, 14.9933
437, 14.9933
438, 14.9933
439, 14.9933
440, 15.9922
441, 14.9933
442, 14.9933
443, 14.9933
444, 14.9933
445, 14.9933
446, 14.9933
447, 14.9933
448, 14.9933
449, 14.993
450, 14.9933
451, 14.9933
452, 13.993900000000002
453, 14.9933
454, 13.993800000000002
455, 14.9933
456, 14.9933
457, 14.993200000000003
458, 14.9933
459, 14.9933
460, 14.9933
461, 14.9933
462, 14.9933
463, 14.9933
464, 14.9933
465, 14.9933
466, 14.993200000000003
467, 14.9933
468, 14.9933
469, 14.9933
470, 14.9933
471, 14.9933
472, 14.9933
473, 14.9933
474, 14.9933
475, 14.9933
476, 14.9933
477, 14.9933
478, 14.9933
479, 14.9933
480, 14.9933
481, 14.9933
482, 14.9933
483, 14.9933
484, 14.9933
485, 14.9933
486, 14.9933
487, 14.9933
488, 14.9933
489, 13.994
490, 14.9933
491, 14.9933
492, 14.9933
493, 14.9933
494, 14.9933
495, 14.9933
496, 14.9933
497, 14.9933
498, 14.9933
499, 14.9933
