ep, reward
0, 12.994000000000003
1, 12.9928
2, 12.993500000000001
3, 11.994600000000004
4, 8.996100000000002
5, 10.995000000000001
6, 11.994500000000004
7, 11.9943
8, 9.9956
9, 11.994600000000002
10, 11.9938
11, 11.994399999999999
12, 12.9939
13, 11.994399999999999
14, 10.994700000000002
15, 11.9941
16, 12.994200000000003
17, 10.9948
18, 11.993800000000002
19, 8.9959
20, 12.993400000000001
21, 13.9927
22, 13.9932
23, 9.995300000000002
24, 13.9932
25, 12.9938
26, 12.993200000000002
27, 12.993500000000001
28, 12.9934
29, 10.994900000000001
30, 12.993300000000001
31, 13.992900000000004
32, 12.994300000000004
33, 10.9948
34, 12.9932
35, 13.993200000000003
36, 11.994800000000001
37, 11.9943
38, 12.993899999999998
39, 13.9927
40, 12.9935
41, 12.993700000000004
42, 11.994400000000002
43, 12.9935
44, 12.993599999999999
45, 11.9943
46, 11.994500000000002
47, 12.9937
48, 13.9923
49, 10.9947
50, 13.9928
51, 11.994500000000002
52, 13.9925
53, 12.993000000000002
54, 12.9934
55, 12.993300000000003
56, 11.994700000000002
57, 12.9939
58, 12.992800000000003
59, 12.993700000000002
60, 10.995
61, 12.9934
62, 13.992500000000001
63, 11.994200000000001
64, 11.994400000000002
65, 13.993400000000001
66, 12.9936
67, 12.9939
68, 11.994600000000002
69, 12.994100000000003
70, 13.993600000000002
71, 12.993400000000001
72, 9.9953
73, 13.9925
74, 12.9933
75, 12.9937
76, 12.994200000000001
77, 11.9941
78, 12.993800000000002
79, 11.994500000000002
80, 12.993500000000001
81, 12.993500000000003
82, 12.993900000000002
83, 12.993400000000001
84, 12.993700000000002
85, 12.993400000000001
86, 12.993699999999999
87, 12.993599999999999
88, 11.994600000000002
89, 10.9951
90, 11.994700000000002
91, 13.992300000000002
92, 12.993600000000002
93, 12.9935
94, 12.993500000000001
95, 12.993900000000002
96, 12.9936
97, 11.994100000000003
98, 12.9941
99, 9.995600000000001
100, 12.993900000000002
101, 12.993500000000004
102, 12.9933
103, 13.993200000000002
104, 12.994100000000001
105, 11.994400000000002
106, 12.9939
107, 12.993900000000002
108, 12.993700000000002
109, 12.9938
110, 10.9944
111, 12.993900000000004
112, 13.9921
113, 11.9947
114, 12.9938
115, 12.994100000000001
116, 11.994500000000002
117, 12.9934
118, 12.994100000000003
119, 12.9939
120, 12.9937
121, 12.993900000000002
122, 12.993900000000002
123, 12.993100000000002
124, 12.994000000000002
125, 12.9937
126, 12.994
127, 12.993500000000001
128, 12.993599999999999
129, 12.993900000000002
130, 12.993700000000002
131, 11.9947
132, 12.994200000000003
133, 12.9937
134, 11.9942
135, 12.993099999999998
136, 13.992299999999998
137, 12.994100000000003
138, 12.9937
139, 13.993200000000002
140, 12.993900000000002
141, 12.9936
142, 13.993099999999998
143, 12.993300000000001
144, 12.993900000000004
145, 12.993400000000001
146, 12.993400000000003
147, 13.992
148, 12.9937
149, 12.9938
150, 13.9929
151, 11.9943
152, 12.993900000000002
153, 12.9938
154, 11.994500000000002
155, 12.993500000000001
156, 12.994
157, 12.993900000000002
158, 12.993700000000002
159, 12.993400000000001
160, 11.994500000000002
161, 12.9936
162, 12.993900000000002
163, 12.994
164, 11.994500000000002
165, 12.993900000000002
166, 12.9933
167, 11.994500000000002
168, 12.994100000000001
169, 12.993900000000002
170, 13.992999999999999
171, 12.993500000000001
172, 13.993200000000002
173, 11.994500000000002
174, 12.993900000000002
175, 12.9936
176, 12.993900000000002
177, 13.992299999999998
178, 12.993400000000003
179, 12.993900000000002
180, 12.993700000000002
181, 11.994500000000002
182, 12.993900000000002
183, 12.993400000000003
184, 12.993900000000002
185, 12.993700000000002
186, 12.993900000000002
187, 12.993900000000002
188, 12.993900000000002
189, 12.993700000000002
190, 12.9937
191, 12.994
192, 11.994600000000004
193, 12.994
194, 12.994100000000001
195, 12.993800000000002
196, 12.993900000000002
197, 13.992300000000002
198, 12.994000000000003
199, 12.994
200, 13.993000000000002
201, 12.993900000000002
202, 11.994500000000002
203, 11.9947
204, 12.993900000000002
205, 12.993799999999998
206, 12.9935
207, 12.993599999999999
208, 12.993900000000002
209, 12.994
210, 12.9936
211, 12.993900000000002
212, 12.993900000000002
213, 12.993400000000003
214, 12.994100000000001
215, 12.993900000000002
216, 12.993900000000002
217, 12.993900000000002
218, 12.993600000000004
219, 11.9946
220, 12.993500000000004
221, 12.993900000000002
222, 12.993900000000002
223, 12.993900000000002
224, 12.993900000000002
225, 12.993900000000002
226, 12.993900000000002
227, 12.993900000000002
228, 12.993900000000002
229, 11.9947
230, 12.993900000000002
231, 12.993900000000002
232, 11.9942
233, 12.994
234, 11.994300000000003
235, 12.993900000000002
236, 12.993900000000002
237, 12.993900000000002
238, 12.993900000000002
239, 13.993400000000001
240, 12.993400000000003
241, 12.9938
242, 12.994
243, 12.993900000000002
244, 12.993900000000002
245, 12.993800000000002
246, 12.993900000000002
247, 12.993900000000002
248, 12.993400000000001
249, 12.9936
250, 11.994300000000003
251, 12.9937
252, 12.993900000000002
253, 13.993200000000002
254, 12.993900000000002
255, 12.994
256, 12.993900000000002
257, 12.993900000000004
258, 11.994500000000002
259, 11.994500000000002
260, 12.993900000000002
261, 12.993900000000002
262, 12.993900000000004
263, 12.993900000000002
264, 12.993900000000002
265, 12.993900000000002
266, 11.9942
267, 12.9936
268, 12.993900000000002
269, 12.993900000000002
270, 12.993900000000002
271, 12.993400000000003
272, 12.993900000000002
273, 12.993900000000002
274, 12.994100000000001
275, 12.993900000000004
276, 12.993900000000002
277, 12.993900000000002
278, 12.994
279, 12.993900000000002
280, 12.9936
281, 12.993900000000002
282, 12.9936
283, 12.993900000000002
284, 12.994
285, 12.993900000000002
286, 11.9942
287, 11.994500000000002
288, 12.993900000000002
289, 12.993900000000002
290, 12.9937
291, 12.993900000000002
292, 12.993900000000002
293, 12.993900000000002
294, 12.993900000000002
295, 12.9936
296, 12.993900000000002
297, 12.993900000000002
298, 12.993900000000002
299, 12.993900000000002
300, 12.993400000000003
301, 12.994100000000001
302, 12.993900000000002
303, 12.993900000000002
304, 12.9936
305, 12.993900000000002
306, 12.993900000000002
307, 12.9936
308, 12.993400000000003
309, 12.993900000000002
310, 12.994
311, 12.993900000000002
312, 12.993900000000002
313, 12.993900000000002
314, 11.994500000000002
315, 12.994
316, 12.993900000000002
317, 12.993900000000002
318, 12.993900000000002
319, 12.993400000000003
320, 12.993900000000002
321, 12.993900000000002
322, 12.993900000000002
