ep, reward
0, 2.1981
1, 1.4982000000000002
2, 0.7982000000000005
3, 0.09820000000000062
4, 0.7982000000000011
5, 0.09820000000000095
6, -0.6017999999999992
7, 1.498200000000001
8, 0.09820000000000095
9, 0.09820000000000084
10, -1.3017999999999994
11, 0.7982000000000009
12, -0.6017999999999992
13, 0.7982000000000011
14, -1.3017999999999992
15, -0.6017999999999994
16, 0.7982000000000011
17, 0.09820000000000095
18, 0.7982000000000007
19, 0.09820000000000101
20, -1.3017999999999994
21, 0.09820000000000073
22, 0.7982000000000011
23, 0.09820000000000095
24, 1.498200000000001
25, 0.09820000000000079
26, -0.6017999999999994
27, 0.09820000000000101
28, 0.7982000000000014
29, 0.7982000000000007
30, 0.7982000000000007
31, 0.09820000000000095
32, 0.7982000000000005
33, 0.7982000000000011
34, 0.09820000000000095
35, 1.4982000000000013
36, 0.7982000000000009
37, 0.09820000000000118
38, 1.498200000000001
39, 2.1982000000000017
40, -0.6017999999999994
41, 0.7982000000000007
42, 1.498200000000001
43, 1.4982000000000013
44, 2.1982000000000017
45, 2.1982000000000017
46, 0.7982000000000009
47, 0.09820000000000118
48, 1.498200000000001
49, 2.1982000000000017
50, 0.09820000000000101
51, 1.498200000000001
52, 0.09820000000000073
53, 2.1982000000000017
54, 2.1982000000000017
55, 2.1982000000000017
56, 2.1982000000000017
57, 2.1982000000000017
58, 2.1982000000000017
59, 2.1982000000000017
60, 2.1982000000000017
61, 2.1982000000000017
62, 2.1982000000000017
63, 2.1982000000000017
64, 2.1982000000000017
65, 2.1982000000000017
66, 2.1982000000000004
67, 1.4982000000000015
68, 1.4982000000000015
69, 1.498200000000001
70, 2.1982000000000017
71, 1.498200000000001
72, 2.1982000000000017
73, 2.1982000000000017
74, 2.1982000000000017
75, 2.1982000000000017
76, 2.1982000000000017
77, 2.1982000000000017
78, 2.1982000000000017
79, 2.1982000000000017
80, 1.498200000000001
81, 2.1982000000000017
82, 2.1982000000000017
83, 2.1982000000000017
84, 2.1982000000000017
85, 2.1982000000000017
86, 2.1982000000000017
87, 2.1982000000000017
88, 2.1982000000000017
89, 2.1982000000000017
90, 2.1982000000000017
91, 1.4982000000000015
92, 1.4982000000000015
93, 2.1982000000000017
94, 2.1982000000000017
95, 2.1982000000000017
96, 2.1982000000000017
97, 2.1982000000000017
98, 2.1982000000000017
99, 2.1982000000000017
100, 2.1982000000000017
101, 2.1982000000000017
102, 2.1982000000000017
103, 2.1982000000000017
104, 2.1982000000000017
105, 2.1980000000000013
106, 2.1982000000000017
107, 2.1982000000000017
108, 2.1982000000000017
109, 2.1982000000000017
110, 2.1982000000000017
111, 2.1982000000000017
112, 2.1982000000000017
113, 2.1982000000000017
114, 2.1982000000000017
115, 2.1982000000000017
116, 2.1982000000000017
117, 2.1982000000000017
118, 2.1982000000000017
119, 2.1982000000000017
120, 2.1982000000000017
121, 2.1982000000000017
122, 2.1982000000000017
123, 2.1980000000000013
124, 2.1982000000000017
125, 2.1982000000000017
126, 2.1982000000000017
127, 2.1982000000000017
128, 2.1982000000000017
129, 2.1982000000000017
130, 1.498200000000001
131, 2.1982000000000017
132, 2.1982000000000017
133, 2.1982000000000017
134, 2.1982000000000017
135, 2.1982000000000017
136, 2.1982000000000017
137, 2.1982000000000017
138, 2.1982000000000017
139, 2.1982000000000017
140, 2.1982000000000017
141, 2.1982000000000017
142, 2.1982000000000017
143, 2.1982000000000017
144, 2.1982000000000017
145, 2.1982000000000017
146, 1.498200000000001
147, 2.1982000000000017
148, 2.1982000000000017
149, 2.1982000000000017
150, 2.1982000000000017
151, 2.1982000000000017
152, 2.1982000000000017
153, 2.1982000000000017
154, 2.1982000000000017
155, 2.1982000000000017
156, 2.1982000000000017
157, 2.1982000000000017
158, 1.4982000000000013
159, 2.1982000000000017
160, 2.1980000000000013
161, 2.1982000000000017
162, 2.1982000000000017
163, 2.1982000000000017
164, 2.1982000000000017
165, 2.1982000000000017
166, 2.1982000000000017
167, 2.1982000000000017
168, 2.1982000000000017
169, 2.1982000000000017
170, 2.1982000000000017
171, 2.1982000000000017
172, 2.1982000000000017
173, 2.1982000000000017
174, 2.1982000000000017
175, 2.1982000000000017
176, 2.1982000000000017
177, 2.1982000000000017
178, 2.1982000000000017
179, 2.1982000000000017
180, 2.1982000000000017
181, 2.1982000000000017
182, 2.1982000000000017
183, 2.1982000000000017
184, 2.1982000000000017
185, 1.498200000000001
186, 2.1982000000000017
187, 2.1982000000000017
188, 2.1982000000000017
189, 2.1982000000000017
190, 2.1982000000000017
191, 2.1982000000000017
192, 2.1982000000000017
193, 2.1982000000000017
194, 2.1982000000000017
195, 2.1982000000000017
196, 2.1982000000000017
197, 2.1982000000000017
198, 2.1982000000000017
199, 2.1982000000000017
200, 2.1982000000000017
201, 2.1982000000000017
202, 2.1982000000000017
203, 2.1982000000000017
204, 2.1982000000000017
205, 2.1982000000000017
206, 2.1982000000000017
207, 2.1982000000000017
208, 2.1982000000000013
209, 2.1982000000000017
210, 2.1982000000000017
211, 2.1982000000000017
212, 2.1982000000000017
213, 2.1982000000000017
214, 2.1982000000000017
215, 2.1982000000000017
216, 2.1982000000000017
217, 2.1982000000000017
218, 1.4982000000000015
219, 2.1982000000000017
220, 1.498200000000001
221, 2.1982000000000017
222, 2.1982000000000017
223, 2.1982000000000017
224, 2.1982000000000017
225, 2.1982000000000017
226, 2.1982000000000017
227, 2.1982000000000017
228, 2.1982000000000017
229, 2.1982000000000017
230, 2.1982000000000017
231, 2.1982000000000017
232, 2.1982000000000017
233, 2.1982000000000017
234, 2.1982000000000017
235, 2.1982000000000017
236, 2.1982000000000017
237, 1.4982000000000013
238, 1.498200000000001
239, 2.1982000000000017
240, 2.1982000000000017
241, 2.1982000000000017
242, 2.1982000000000017
243, 2.1982000000000017
244, 2.1982000000000017
245, 2.1982000000000017
246, 2.1982000000000017
247, 2.1982000000000017
248, 2.1982000000000017
249, 2.1982000000000017
250, 2.1982000000000017
251, 2.1982000000000017
252, 2.1982000000000017
253, 2.1982000000000017
254, 1.498200000000001
255, 2.1982000000000017
256, 2.1980000000000013
257, 1.4982000000000015
258, 2.1982000000000017
259, 2.1982000000000017
260, 2.1982000000000017
261, 1.4982000000000015
262, 2.1982000000000017
263, 2.1982000000000017
264, 2.1982000000000017
265, 2.1982000000000017
266, 2.1982000000000017
267, 2.1982000000000017
268, 2.1982000000000017
269, 2.1982000000000017
270, 2.1982000000000017
271, 2.1982000000000017
272, 2.1982000000000017
273, 2.1982000000000017
274, 2.1982000000000017
275, 2.1982000000000017
276, 2.1980000000000013
277, 2.1982000000000017
278, 2.1982000000000017
279, 2.1982000000000017
280, 2.1982000000000017
281, 2.1982000000000017
282, 2.1982000000000017
283, 1.498200000000001
284, 2.1982000000000017
285, 2.1982000000000017
286, 2.1982000000000017
287, 2.1982000000000017
288, 2.1982000000000017
289, 2.1982000000000017
290, 2.1982000000000017
291, 2.1982000000000017
292, 2.1982000000000017
293, 2.1982000000000017
294, 2.1982000000000017
295, 2.1982000000000017
296, 0.1987000000000002
297, 2.1982000000000017
298, 0.8988000000000005
299, 2.1982000000000017
300, 2.1982000000000017
301, 2.1982000000000017
302, 2.1982000000000017
303, 2.1982000000000017
304, 2.1982000000000017
305, 2.1982000000000017
306, 2.1982000000000017
307, 2.1982000000000017
308, 2.1982000000000017
309, 2.1982000000000017
310, 2.1982000000000017
311, 2.1982000000000017
312, 2.1982000000000017
313, 2.1982000000000017
314, 2.1982000000000017
315, 2.1982000000000017
316, 2.1982000000000017
317, 2.1982000000000017
318, 2.1982000000000017
319, 2.1982000000000017
320, 2.1982000000000017
321, 2.1982000000000017
322, 2.1982000000000017
323, 2.1982000000000017
324, 2.1982000000000017
325, 2.1982000000000017
326, 2.1982000000000017
327, 2.1982000000000017
328, 2.1982000000000017
329, 2.1982000000000017
330, 2.1982000000000017
331, 1.4982000000000015
332, 2.1982000000000017
333, 2.1982000000000017
334, 2.1982000000000017
335, 1.498200000000001
336, 2.1982000000000017
337, 2.1982000000000017
338, 2.1982000000000017
339, 0.8987000000000007
340, 2.1982000000000017
341, 2.1982000000000017
342, 2.1982000000000017
343, 2.1982000000000017
344, 2.1982000000000017
345, 2.1982000000000017
346, 2.1982000000000017
347, 2.1982000000000017
348, 2.1982000000000017
349, 2.1982000000000017
350, 2.1982000000000017
